group,label,representation,month,year,part,region,rms_wind_m_s,rms_geostrophic_m_s,rms_residual_m_s,residual_over_wind_rms,mean_speed_m_s,max_speed_m_s,strong_direction_abs_mean_deg,direction_area_fraction,valid_area_fraction
historical_reference,2020-01,L12_native,1,2020,total,focus,28.49818631005935,30.328005072162,2.0554788658127348,0.07212665548078011,27.977425752201192,36.22827882554977,0.7252317256152229,0.9257402954082239,1.0
historical_reference,2020-01,L12_native,1,2020,climatology,review,22.678706914926856,24.055665790377503,1.9830873558136675,0.08744269958832718,19.92966940021541,38.09074514087267,1.7808599120137798,0.5320562783992538,1.0
historical_reference,2020-01,L12_native,1,2020,climatology,focus,30.429311056544943,31.62813509087727,1.6800692965391661,0.055212202912422015,29.798843195768445,38.09074514087267,1.3487786125000016,0.945186802495043,1.0
historical_reference,2020-01,L12_native,1,2020,anomaly,review,4.591525666826986,4.826516350865791,1.0798746878620578,0.2351886423425603,4.202143883930653,10.463380656578444,7.275402570145972,0.3803176412703263,1.0
historical_reference,2020-01,L12_native,1,2020,anomaly,focus,3.49278761254875,3.3523498570207195,1.176970549747384,0.33697169147039185,3.1863018142261126,6.334005689441278,8.425918060269101,0.6235912004953134,1.0
historical_reference,2020-01,L12_fine,1,2020,total,review,20.891609020388298,22.273193716210123,1.851853076314859,0.08864099813985701,18.80895384951266,36.244279205355525,1.0193391358130492,0.4679217353042312,1.0
historical_reference,2020-01,L12_fine,1,2020,total,focus,28.566985495868582,30.600182432859015,2.220786215773109,0.07773960665518187,28.074977995253725,36.244279205355525,0.7246734000628757,0.900615107259708,1.0
historical_reference,2020-01,L12_fine,1,2020,climatology,review,22.697684413356143,24.200295743706473,2.0326062273329835,0.08955125951689256,19.964936550268654,38.09074514087267,1.7661067612648982,0.5300573823850415,1.0
historical_reference,2020-01,L12_fine,1,2020,climatology,focus,30.5004428191247,31.90598831206731,1.8076188733994953,0.05926533211727876,29.898188512093373,38.09074514087267,1.3252295735688653,0.9173447167236141,1.0
historical_reference,2020-01,L12_fine,1,2020,anomaly,review,4.5937728709310335,4.873243241751915,1.100249477230232,0.2395088978370063,4.2049379663838655,10.463380656578444,7.245410658918241,0.3711638961954993,1.0
historical_reference,2020-01,L12_fine,1,2020,anomaly,focus,3.4874179943591153,3.372225886950455,1.1881949646734566,0.340709076627854,3.1818169804968495,6.3396215175054245,8.468926480504173,0.6011269302052953,1.0
historical_reference,2020-01,matched_hybrid_fine,1,2020,total,review,20.9139642865128,22.273193716210123,2.0763741626635097,0.09928171121543618,18.901714452167948,35.919826939146894,1.1559283355675454,0.4755261120441332,1.0
historical_reference,2020-01,matched_hybrid_fine,1,2020,total,focus,28.591105419436197,30.600182432859015,2.2891500574016486,0.08006511199267893,28.133044388316094,35.919826939146894,0.8397882975498835,0.8995319193721225,1.0
historical_reference,2020-01,matched_hybrid_fine,1,2020,climatology,review,22.7312972707376,24.200295743706473,2.169449797303906,0.09543889077094941,20.043125737481535,37.71058126644694,1.866432048715158,0.5340282685663454,1.0
historical_reference,2020-01,matched_hybrid_fine,1,2020,climatology,focus,30.53599083757599,31.90598831206731,1.8532368243548705,0.060690246935572636,29.956257871271372,37.71058126644694,1.531116837587034,0.9129276400575144,1.0
historical_reference,2020-01,matched_hybrid_fine,1,2020,anomaly,review,4.5937728709310335,4.873243241751915,1.100249477230232,0.2395088978370063,4.2049379663838655,10.463380656578444,7.3009445376405715,0.3755841314897226,1.0
historical_reference,2020-01,matched_hybrid_fine,1,2020,anomaly,focus,3.4874179943591153,3.372225886950455,1.1881949646734566,0.340709076627854,3.1818169804968495,6.3396215175054245,8.462925214148346,0.6000437423177098,1.0
historical_reference,2021-01,native,1,2021,total,review,23.42691834163251,25.009983452205223,2.038112794165231,0.08699875777273078,20.369806466506315,40.39742208241143,1.5810040927936884,0.5225631349695892,1.0
historical_reference,2021-01,native,1,2021,total,focus,31.755502017740763,33.614283682515634,2.185980735743738,0.06883785790955224,30.975019968699314,40.39742208241143,1.1753464100863356,0.907659950180163,1.0
historical_reference,2021-01,native,1,2021,climatology,review,22.786057437789367,24.214047841490256,1.7238298339191316,0.07565283457331494,20.056060687508463,37.71058126644694,1.694818908993416,0.5439678646601609,1.0
historical_reference,2021-01,native,1,2021,climatology,focus,30.576198333676523,32.28910132124462,1.952355351076804,0.06385212869732357,29.95983715727749,37.71058126644694,1.3479326109021696,0.9345864492019454,1.0
historical_reference,2021-01,native,1,2021,anomaly,review,7.343616101443835,7.677914355921108,1.336792482123941,0.18203463575133141,6.643804584686065,13.622280786712341,8.469316827379824,0.47928517413146554,1.0
historical_reference,2021-01,native,1,2021,anomaly,focus,7.6452093390326334,7.901295104314325,1.3434225987900825,0.17572083892212545,7.322806637679245,11.345622701030157,7.175711959683842,0.903734109054219,1.0
historical_reference,2021-01,L12_native,1,2021,total,review,23.26882314851904,24.89282014570031,2.232423766972816,0.0959405532769671,20.156175086558832,38.71956133138647,1.6662663245224807,0.5257392089452462,1.0
historical_reference,2021-01,L12_native,1,2021,total,focus,31.29254435994045,33.065109126212995,2.1587268498582297,0.0689853412054838,30.610277200305767,38.71956133138647,1.3662396634086427,0.9162245122903124,1.0
historical_reference,2021-01,L12_native,1,2021,climatology,review,22.678706914926856,24.055665790377503,1.9830873558136675,0.08744269958832718,19.92966940021541,38.09074514087267,1.7808599120137798,0.5320562783992538,1.0
historical_reference,2021-01,L12_native,1,2021,climatology,focus,30.429311056544943,31.62813509087727,1.6800692965391661,0.055212202912422015,29.798843195768445,38.09074514087267,1.3487786125000016,0.945186802495043,1.0
historical_reference,2021-01,L12_native,1,2021,anomaly,review,7.170186422074265,7.5363222234057154,1.5659585785411003,0.2183985863631261,6.413596379894448,13.320478587391543,9.28204801526486,0.4900613191993614,1.0
historical_reference,2021-01,L12_native,1,2021,anomaly,focus,7.064199128793566,6.794930899219251,1.27764541447006,0.18086203279044005,6.720107787625324,12.002283886143076,8.87459512901934,0.9081404921225661,1.0
historical_reference,2021-01,L12_fine,1,2021,total,review,23.27459789872455,25.032816396847824,2.3056869092450545,0.09906452172784502,20.171390414321024,38.72132385424076,1.6132912191826736,0.5223647246211417,1.0
historical_reference,2021-01,L12_fine,1,2021,total,focus,31.36289732048021,33.34939704404568,2.319478115780926,0.07395611738543967,30.721963397981625,38.72132385424076,1.3893679828925178,0.9263950239444885,1.0
historical_reference,2021-01,L12_fine,1,2021,climatology,review,22.697684413356143,24.200295743706473,2.0326062273329835,0.08955125951689256,19.964936550268654,38.09074514087267,1.7661067612648982,0.5300573823850415,1.0
historical_reference,2021-01,L12_fine,1,2021,climatology,focus,30.5004428191247,31.90598831206731,1.8076188733994953,0.05926533211727876,29.898188512093373,38.09074514087267,1.3252295735688653,0.9173447167236141,1.0
historical_reference,2021-01,L12_fine,1,2021,anomaly,review,7.179167241286025,7.655197135058671,1.6097403173428004,0.22422382196161836,6.420191836226649,13.405205510504759,9.308998427521178,0.49076128467403063,1.0
historical_reference,2021-01,L12_fine,1,2021,anomaly,focus,7.055825377937972,6.873473802841566,1.2749787755297297,0.18069874284535306,6.714381392190407,12.002283886143076,8.87716663535255,0.9203316480781324,1.0
historical_reference,2021-01,matched_hybrid_fine,1,2021,total,review,23.244960316596803,25.032816396847824,2.3989730659907904,0.1032040078071432,20.25280250586407,38.031443775156866,1.718696837649056,0.5433191695536123,1.0
historical_reference,2021-01,matched_hybrid_fine,1,2021,total,focus,31.36681450138594,33.34939704404568,2.340818227862856,0.07462722195648613,30.782382425858597,38.031443775156866,1.444881604623792,0.9327880665436776,1.0
historical_reference,2021-01,matched_hybrid_fine,1,2021,climatology,review,22.7312972707376,24.200295743706473,2.169449797303906,0.09543889077094941,20.043125737481535,37.71058126644694,1.866432048715158,0.5340282685663454,1.0
historical_reference,2021-01,matched_hybrid_fine,1,2021,climatology,focus,30.53599083757599,31.90598831206731,1.8532368243548705,0.060690246935572636,29.956257871271372,37.71058126644694,1.531116837587034,0.9129276400575144,1.0
historical_reference,2021-01,matched_hybrid_fine,1,2021,anomaly,review,7.179167241286025,7.655197135058671,1.6097403173428004,0.22422382196161836,6.420191836226649,13.405205510504755,9.152733598727963,0.5072499907908637,1.0
historical_reference,2021-01,matched_hybrid_fine,1,2021,anomaly,focus,7.055825377937972,6.873473802841566,1.2749787755297295,0.18069874284535303,6.714381392190406,12.002283886143076,8.841205157655743,0.9267246906773215,1.0
historical_reference,2022-01,native,1,2022,total,review,23.69999032687327,25.214511822235398,2.2034412326311634,0.09297224185499753,20.48134983656344,40.99051323080286,2.3334620864961115,0.5385429393848689,1.0
historical_reference,2022-01,native,1,2022,total,focus,31.403488620415708,33.99489484419001,2.9100785559006614,0.09266736543432284,29.857748215811903,40.99051323080286,1.5452786824250142,0.8064171316767718,1.0
historical_reference,2022-01,native,1,2022,climatology,review,22.786057437789367,24.214047841490256,1.7238298339191316,0.07565283457331494,20.056060687508463,37.71058126644694,1.694818908993416,0.5439678646601609,1.0
historical_reference,2022-01,native,1,2022,climatology,focus,30.576198333676523,32.28910132124462,1.952355351076804,0.06385212869732357,29.95983715727749,37.71058126644694,1.3479326109021696,0.9345864492019454,1.0
historical_reference,2022-01,native,1,2022,anomaly,review,5.448178955845869,5.697337313321373,1.2614361558155587,0.23153353919515512,4.9508369985848955,9.285770970842878,9.734635106583962,0.4513079744657366,1.0
historical_reference,2022-01,native,1,2022,anomaly,focus,5.675371929185659,6.215295756928578,1.4227895244410673,0.25069538035460853,5.348060682739279,9.003802030398884,8.887059142285445,0.7571463151557994,1.0
historical_reference,2022-01,L12_native,1,2022,total,review,23.61663908963388,24.80964897058772,2.333430575651203,0.09880451518926851,20.546059987928878,41.002113605807025,2.310073279078009,0.5408511702007778,1.0
historical_reference,2022-01,L12_native,1,2022,total,focus,31.548586778214236,32.959371709849144,2.028673798396631,0.06430315920830801,30.051411044105986,41.002113605807025,1.213003116216914,0.8321163673686669,1.0
historical_reference,2022-01,L12_native,1,2022,climatology,review,22.678706914926856,24.055665790377503,1.9830873558136675,0.08744269958832718,19.92966940021541,38.09074514087267,1.7808599120137798,0.5320562783992538,1.0
historical_reference,2022-01,L12_native,1,2022,climatology,focus,30.429311056544943,31.62813509087727,1.6800692965391661,0.055212202912422015,29.798843195768445,38.09074514087267,1.3487786125000016,0.945186802495043,1.0
historical_reference,2022-01,L12_native,1,2022,anomaly,review,5.331986818456138,5.304755295072606,1.1270111315087243,0.21136795155000912,4.720002855210509,11.353255037273424,9.91957045563508,0.4299875783977326,1.0
historical_reference,2022-01,L12_native,1,2022,anomaly,focus,5.3260998637370776,5.065509961075428,1.0517005182690622,0.1974616595962834,5.034489025941468,10.089143979149176,8.237247429032996,0.7624403632588207,1.0
historical_reference,2022-01,L12_fine,1,2022,total,review,23.641850956137176,24.990432101152226,2.3722440987581694,0.10034087868836512,20.58733515200691,41.180753055407266,2.318112263375792,0.5352472354268798,1.0
historical_reference,2022-01,L12_fine,1,2022,total,focus,31.619805457661858,33.28618113121025,2.1849979622950926,0.06910219499043886,30.156980097257932,41.180753055407266,1.183365320231298,0.8184655144373072,1.0
historical_reference,2022-01,L12_fine,1,2022,climatology,review,22.697684413356143,24.200295743706473,2.0326062273329835,0.08955125951689256,19.964936550268654,38.09074514087267,1.7661067612648982,0.5300573823850415,1.0
historical_reference,2022-01,L12_fine,1,2022,climatology,focus,30.5004428191247,31.90598831206731,1.8076188733994953,0.05926533211727876,29.898188512093373,38.09074514087267,1.3252295735688653,0.9173447167236141,1.0
historical_reference,2022-01,L12_fine,1,2022,anomaly,review,5.336257632238086,5.356906347098628,1.139462175113312,0.2135320769052541,4.725917216081048,11.383309938234628,10.006201406330037,0.43013644152942365,1.0
historical_reference,2022-01,L12_fine,1,2022,anomaly,focus,5.314040994286059,5.095720362719917,1.070998565950636,0.20154126908359024,5.031446660561372,10.089143979149176,8.525245888397551,0.7543368129670919,1.0
historical_reference,2022-01,matched_hybrid_fine,1,2022,total,review,23.67931028139274,24.990432101152226,2.430726702688834,0.10265192160596438,20.643101498027484,41.4000157076727,2.3797047678920693,0.5338851085300471,1.0
historical_reference,2022-01,matched_hybrid_fine,1,2022,total,focus,31.660301674942453,33.28618113121025,2.163450825972925,0.0683332347298885,30.21676257213987,41.4000157076727,1.383017148718574,0.8202672429888065,1.0
historical_reference,2022-01,matched_hybrid_fine,1,2022,climatology,review,22.7312972707376,24.200295743706473,2.169449797303906,0.09543889077094941,20.043125737481535,37.71058126644694,1.866432048715158,0.5340282685663454,1.0
historical_reference,2022-01,matched_hybrid_fine,1,2022,climatology,focus,30.53599083757599,31.90598831206731,1.8532368243548705,0.060690246935572636,29.956257871271372,37.71058126644694,1.531116837587034,0.9129276400575144,1.0
historical_reference,2022-01,matched_hybrid_fine,1,2022,anomaly,review,5.336257632238086,5.356906347098628,1.139462175113312,0.2135320769052541,4.725917216081048,11.383309938234628,10.126795257426167,0.4258285157670896,1.0
historical_reference,2022-01,matched_hybrid_fine,1,2022,anomaly,focus,5.314040994286059,5.095720362719917,1.0709985659506362,0.20154126908359027,5.031446660561372,10.089143979149176,8.529271170069267,0.7561385415185912,1.0
historical_reference,2023-01,native,1,2023,total,review,23.71953213529987,25.313467751041244,2.0196732102066837,0.08514810489035603,21.245008788849262,37.51677479329701,1.3377822050568082,0.5630960321552961,1.0
historical_reference,2023-01,native,1,2023,total,focus,31.397748510736953,33.88621858360213,2.7405421073542406,0.08728466967677855,30.94575102922404,37.51677479329701,1.031463540819286,0.9719106008745945,1.0
historical_reference,2023-01,native,1,2023,climatology,review,22.786057437789367,24.214047841490256,1.7238298339191316,0.07565283457331494,20.056060687508463,37.71058126644694,1.694818908993416,0.5439678646601609,1.0
historical_reference,2023-01,native,1,2023,climatology,focus,30.576198333676523,32.28910132124462,1.952355351076804,0.06385212869732357,29.95983715727749,37.71058126644694,1.3479326109021696,0.9345864492019454,1.0
historical_reference,2023-01,native,1,2023,anomaly,review,4.7430152969127715,4.790704257057673,1.4181910951162606,0.29900622417122735,4.297196748995255,9.257823458842605,12.354492097402797,0.3622095168889684,1.0
historical_reference,2023-01,native,1,2023,anomaly,focus,4.272629325179655,4.284562660033916,1.5887822955720923,0.3718511891984188,3.894039720079094,8.902372459056336,14.872498457589444,0.7194382810396772,1.0
historical_reference,2023-01,L12_native,1,2023,total,review,23.49891201359843,25.037207898201665,2.7293500047084023,0.11614793072670652,20.89291910438456,37.99562658738255,1.6018550779247764,0.5525589698022325,1.0
historical_reference,2023-01,L12_native,1,2023,total,focus,31.4151764473557,33.07813351530359,2.4939064531208937,0.07938540333523457,30.92442531915723,37.99562658738255,1.078761130839728,0.950538360563439,1.0
historical_reference,2023-01,L12_native,1,2023,climatology,review,22.678706914926856,24.055665790377503,1.9830873558136675,0.08744269958832718,19.92966940021541,38.09074514087267,1.7808599120137798,0.5320562783992538,1.0
historical_reference,2023-01,L12_native,1,2023,climatology,focus,30.429311056544943,31.62813509087727,1.6800692965391661,0.055212202912422015,29.798843195768445,38.09074514087267,1.3487786125000016,0.945186802495043,1.0
historical_reference,2023-01,L12_native,1,2023,anomaly,review,4.369525871052463,4.017916208594066,1.5866198518289736,0.36311030044246273,3.983007549237407,8.050339271831186,9.738174898736332,0.36641028645806945,1.0
historical_reference,2023-01,L12_native,1,2023,anomaly,focus,4.540519855226161,3.877944779390404,1.6825600329659955,0.3705655049673135,4.215621659115553,7.427412733514972,10.465514991977127,0.7185916474621248,1.0
historical_reference,2023-01,L12_fine,1,2023,total,review,23.509304561708884,25.170539359582843,2.765937869906473,0.11765290047803174,20.924195408386836,38.25239392777347,1.5843901065535104,0.5422627378301212,1.0
historical_reference,2023-01,L12_fine,1,2023,total,focus,31.487622167892027,33.3425814841294,2.5990538037826525,0.0825420792311498,31.03197554660382,38.25239392777347,1.090830299739654,0.9668165979542933,1.0
historical_reference,2023-01,L12_fine,1,2023,climatology,review,22.697684413356143,24.200295743706473,2.0326062273329835,0.08955125951689256,19.964936550268654,38.09074514087267,1.7661067612648982,0.5300573823850415,1.0
historical_reference,2023-01,L12_fine,1,2023,climatology,focus,30.5004428191247,31.90598831206731,1.8076188733994953,0.05926533211727876,29.898188512093373,38.09074514087267,1.3252295735688653,0.9173447167236141,1.0
historical_reference,2023-01,L12_fine,1,2023,anomaly,review,4.370129559701957,4.0590205390202065,1.5925405958171333,0.3644149616300494,3.9825041194390742,8.099142059798478,9.849199539086474,0.34534898143566684,1.0
historical_reference,2023-01,L12_fine,1,2023,anomaly,focus,4.53666132796511,3.907663210875368,1.6677287727690284,0.36761147729691285,4.212156050512194,7.456051112691024,10.402280399348578,0.720382195647786,1.0
historical_reference,2023-01,matched_hybrid_fine,1,2023,total,review,23.509037923878974,25.170539359582843,2.809067507224702,0.1194888330318031,20.985458711007283,37.63811222449556,1.602693244938308,0.558354640985003,1.0
historical_reference,2023-01,matched_hybrid_fine,1,2023,total,focus,31.50410012773325,33.3425814841294,2.566995484905326,0.0814813143209123,31.085612055683484,37.63811222449556,1.1190270530782342,0.9659451372966678,1.0
historical_reference,2023-01,matched_hybrid_fine,1,2023,climatology,review,22.7312972707376,24.200295743706473,2.169449797303906,0.09543889077094941,20.043125737481535,37.71058126644694,1.866432048715158,0.5340282685663454,1.0
historical_reference,2023-01,matched_hybrid_fine,1,2023,climatology,focus,30.53599083757599,31.90598831206731,1.8532368243548705,0.060690246935572636,29.956257871271372,37.71058126644694,1.531116837587034,0.9129276400575144,1.0
historical_reference,2023-01,matched_hybrid_fine,1,2023,anomaly,review,4.370129559701957,4.0590205390202065,1.592540595817133,0.3644149616300493,3.9825041194390742,8.099142059798476,9.693333603648215,0.356192459463187,1.0
historical_reference,2023-01,matched_hybrid_fine,1,2023,anomaly,focus,4.53666132796511,3.907663210875368,1.667728772769028,0.36761147729691274,4.212156050512194,7.456051112691024,10.371790964714672,0.7195107349901606,1.0
historical_reference,2024-01,native,1,2024,total,review,21.827506630017048,23.312534797811406,1.9172154065429357,0.08783483331561073,19.47172438946768,37.10646159733894,1.3661811938790454,0.52183364528497,1.0
historical_reference,2024-01,native,1,2024,total,focus,27.33080531157566,28.956251040801575,1.9686229438218883,0.07202945253091755,26.19605429363094,37.10646159733894,1.2520221021524356,0.7586058155067826,1.0
historical_reference,2024-01,native,1,2024,climatology,review,22.786057437789367,24.214047841490256,1.7238298339191316,0.07565283457331494,20.056060687508463,37.71058126644694,1.694818908993416,0.5439678646601609,1.0
historical_reference,2024-01,native,1,2024,climatology,focus,30.576198333676523,32.28910132124462,1.952355351076804,0.06385212869732357,29.95983715727749,37.71058126644694,1.3479326109021696,0.9345864492019454,1.0
historical_reference,2024-01,native,1,2024,anomaly,review,5.860885522724573,6.181430654940447,1.1920603773785494,0.20339253731480353,5.101496068648571,13.70359750009202,7.010038635238525,0.42545440598816764,1.0
historical_reference,2024-01,native,1,2024,anomaly,focus,7.141108150643422,7.4553734616356175,0.952046309034785,0.1333191276411357,6.291964638724487,13.70359750009202,5.6602863263679,0.6728139422673338,1.0
historical_reference,2024-01,L12_native,1,2024,total,review,21.47712096673046,22.867012602094356,2.243286957736881,0.10445007788575977,19.173385744255413,34.860806486112295,1.3568820954312242,0.530734574463292,1.0
historical_reference,2024-01,L12_native,1,2024,total,focus,26.919653793591706,27.713058057605334,1.6663368026772447,0.06190038012576226,25.820703009496814,34.860806486112295,1.0655788494525,0.7623612990620944,1.0
historical_reference,2024-01,L12_native,1,2024,climatology,review,22.678706914926856,24.055665790377503,1.9830873558136675,0.08744269958832718,19.92966940021541,38.09074514087267,1.7808599120137798,0.5320562783992538,1.0
historical_reference,2024-01,L12_native,1,2024,climatology,focus,30.429311056544943,31.62813509087727,1.6800692965391661,0.055212202912422015,29.798843195768445,38.09074514087267,1.3487786125000016,0.945186802495043,1.0
historical_reference,2024-01,L12_native,1,2024,anomaly,review,5.238252251529539,5.442814371845201,1.139423939251076,0.217519868180913,4.609997522444837,10.184115109484067,9.37686820614124,0.4443025423278746,1.0
historical_reference,2024-01,L12_native,1,2024,anomaly,focus,5.707936530821341,5.842318500724546,1.2242294581699873,0.21447846372493343,5.109545838771349,9.712054473425765,11.287397081850745,0.6720346535070749,1.0
historical_reference,2024-01,L12_fine,1,2024,total,review,21.503015536355683,23.01491134563046,2.295484065336365,0.10675172798230707,19.208309457255307,34.860806486112295,1.3440286470092935,0.5085452536908657,1.0
historical_reference,2024-01,L12_fine,1,2024,total,focus,26.97565333182212,27.928202904933542,1.703276065043932,0.06314123495332156,25.888143812372007,34.860806486112295,1.065035316474422,0.753968347696839,1.0
historical_reference,2024-01,L12_fine,1,2024,climatology,review,22.697684413356143,24.200295743706473,2.0326062273329835,0.08955125951689256,19.964936550268654,38.09074514087267,1.7661067612648982,0.5300573823850415,1.0
historical_reference,2024-01,L12_fine,1,2024,climatology,focus,30.5004428191247,31.90598831206731,1.8076188733994953,0.05926533211727876,29.898188512093373,38.09074514087267,1.3252295735688653,0.9173447167236141,1.0
historical_reference,2024-01,L12_fine,1,2024,anomaly,review,5.24056133574306,5.5394155804252385,1.1644095808819648,0.22219176654610476,4.609454770479951,10.184115109484067,9.290692279476794,0.41620876769827675,1.0
historical_reference,2024-01,L12_fine,1,2024,anomaly,focus,5.715698807782879,5.937269424441406,1.224155296277418,0.2141742134156065,5.11596249867084,9.762835885399797,11.104849908619183,0.6579645902643865,1.0
historical_reference,2024-01,matched_hybrid_fine,1,2024,total,review,21.591212955100808,23.01491134563046,2.484908073687261,0.11508885947513268,19.3084090359242,35.364615437228764,1.3204074070938152,0.5086825812626711,1.0
historical_reference,2024-01,matched_hybrid_fine,1,2024,total,focus,27.031887646064924,27.928202904933542,1.6875043013530553,0.06242643219918488,25.945135502835814,35.364615437228764,1.1474143594587372,0.7576398855195376,1.0
historical_reference,2024-01,matched_hybrid_fine,1,2024,climatology,review,22.7312972707376,24.200295743706473,2.169449797303906,0.09543889077094941,20.043125737481535,37.71058126644694,1.866432048715158,0.5340282685663454,1.0
historical_reference,2024-01,matched_hybrid_fine,1,2024,climatology,focus,30.53599083757599,31.90598831206731,1.8532368243548705,0.060690246935572636,29.956257871271372,37.71058126644694,1.531116837587034,0.9129276400575144,1.0
historical_reference,2024-01,matched_hybrid_fine,1,2024,anomaly,review,5.24056133574306,5.5394155804252385,1.1644095808819648,0.22219176654610476,4.609454770479951,10.184115109484067,9.30667747866603,0.41226771037073817,1.0
historical_reference,2024-01,matched_hybrid_fine,1,2024,anomaly,focus,5.715698807782879,5.937269424441406,1.2241552962774178,0.21417421341560647,5.11596249867084,9.762835885399799,11.049201051984323,0.6616361280870853,1.0
historical_reference,2025-01,native,1,2025,total,review,22.268550932222727,23.44314104921843,2.150967045299495,0.0965921425173217,19.011622832592348,40.0920336016555,3.116737774991048,0.47052957176214133,1.0
historical_reference,2025-01,native,1,2025,total,focus,30.819259226455873,31.558730034666667,1.5827750628369774,0.05135668742739577,29.693434492902334,40.0920336016555,1.8867921491616957,0.8570287347087502,1.0
historical_reference,2025-01,native,1,2025,climatology,review,22.786057437789367,24.214047841490256,1.7238298339191316,0.07565283457331494,20.056060687508463,37.71058126644694,1.694818908993416,0.5439678646601609,1.0
historical_reference,2025-01,native,1,2025,climatology,focus,30.576198333676523,32.28910132124462,1.952355351076804,0.06385212869732357,29.95983715727749,37.71058126644694,1.3479326109021696,0.9345864492019454,1.0
historical_reference,2025-01,native,1,2025,anomaly,review,4.952673176707657,4.708803956868604,1.264671342540285,0.2553512613123785,4.472755840334442,12.006844962105074,14.115566121662509,0.36037685278301795,1.0
historical_reference,2025-01,native,1,2025,anomaly,focus,4.181432705777773,3.9903877053828247,1.3240312977243753,0.31664536796081166,3.814529608211223,9.30264968776218,13.242470899943239,0.6731007443500587,1.0
historical_reference,2025-01,L12_native,1,2025,total,review,21.873704153379553,23.412801585951062,2.76854169552645,0.12656940388849056,18.84407736759836,37.40608688364265,3.2776865229766505,0.4933817188274824,1.0
historical_reference,2025-01,L12_native,1,2025,total,focus,29.67048266784982,30.754098329179968,2.3007398004466895,0.07754305267637969,28.853395166495726,37.40608688364265,1.995992224290817,0.8699930727666297,1.0
historical_reference,2025-01,L12_native,1,2025,climatology,review,22.678706914926856,24.055665790377503,1.9830873558136675,0.08744269958832718,19.92966940021541,38.09074514087267,1.7808599120137798,0.5320562783992538,1.0
historical_reference,2025-01,L12_native,1,2025,climatology,focus,30.429311056544943,31.62813509087727,1.6800692965391661,0.055212202912422015,29.798843195768445,38.09074514087267,1.3487786125000016,0.945186802495043,1.0
historical_reference,2025-01,L12_native,1,2025,anomaly,review,4.036534811661163,4.494420376091544,1.6482156325888595,0.40832439443537616,3.7248008011641067,7.239636403249138,19.541343206795002,0.3649427062357859,1.0
historical_reference,2025-01,L12_native,1,2025,anomaly,focus,3.655402350901164,4.05931431657146,1.5237448544216405,0.4168473694957253,3.368278933522369,6.734940156072003,14.804902277911237,0.6212588958977292,1.0
historical_reference,2025-01,L12_fine,1,2025,total,review,21.8898071945829,23.58188761983874,2.837740576253663,0.12963753179863194,18.8749132615728,37.48612580535756,3.2123785797376,0.484555709594935,1.0
historical_reference,2025-01,L12_fine,1,2025,total,focus,29.742837290948923,31.078110055671743,2.453045745799941,0.08247517618456764,28.96119345136814,37.48612580535756,1.9770758692099015,0.8647883067677822,1.0
historical_reference,2025-01,L12_fine,1,2025,climatology,review,22.697684413356143,24.200295743706473,2.0326062273329835,0.08955125951689256,19.964936550268654,38.09074514087267,1.7661067612648982,0.5300573823850415,1.0
historical_reference,2025-01,L12_fine,1,2025,climatology,focus,30.5004428191247,31.90598831206731,1.8076188733994953,0.05926533211727876,29.898188512093373,38.09074514087267,1.3252295735688653,0.9173447167236141,1.0
historical_reference,2025-01,L12_fine,1,2025,anomaly,review,4.0304999099987615,4.547333486866259,1.6992953749575996,0.42160908396053576,3.720180747350602,7.326934647586127,19.861040923513894,0.35762120413142207,1.0
historical_reference,2025-01,L12_fine,1,2025,anomaly,focus,3.6497604752778687,4.107652949894697,1.5988217555940532,0.43806210473916907,3.3618926012504886,6.768450967848572,15.773756820447197,0.6249084692865403,1.0
historical_reference,2025-01,matched_hybrid_fine,1,2025,total,review,21.935861067121365,23.58188761983874,2.957510270636227,0.1348253556852209,18.91793721796765,37.45899920528658,3.3264527645036237,0.48732888586457274,1.0
historical_reference,2025-01,matched_hybrid_fine,1,2025,total,focus,29.788612174905282,31.078110055671743,2.43215335622167,0.08164708519957772,29.02169221767829,37.45899920528658,2.1832498301933576,0.8701236966521612,1.0
historical_reference,2025-01,matched_hybrid_fine,1,2025,climatology,review,22.7312972707376,24.200295743706473,2.169449797303906,0.09543889077094941,20.043125737481535,37.71058126644694,1.866432048715158,0.5340282685663454,1.0
historical_reference,2025-01,matched_hybrid_fine,1,2025,climatology,focus,30.53599083757599,31.90598831206731,1.8532368243548705,0.060690246935572636,29.956257871271372,37.71058126644694,1.531116837587034,0.9129276400575144,1.0
historical_reference,2025-01,matched_hybrid_fine,1,2025,anomaly,review,4.0304999099987615,4.547333486866259,1.6992953749575996,0.42160908396053576,3.720180747350602,7.326934647586127,19.820539673228172,0.3603459162196705,1.0
historical_reference,2025-01,matched_hybrid_fine,1,2025,anomaly,focus,3.6497604752778687,4.107652949894697,1.5988217555940532,0.43806210473916907,3.361892601250489,6.768450967848572,15.76051962689759,0.6267101978380395,1.0
training_climatology,1979-2014,native,12,,climatology,review,20.93376037028052,22.218115922411137,1.6107828529389114,0.07694665575830924,18.577280290383083,35.1835333664981,1.679733800628755,0.49036015863448457,1.0
training_climatology,1979-2014,native,12,,climatology,focus,28.197285214755606,29.56891634539038,1.6571764314668065,0.05877077948623253,27.75060028307665,35.1835333664981,1.3658345286273423,0.9126737989222525,1.0
